116.36,114.14,112.87,111.84,112.75,113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,
114.14,112.87,111.84,112.75,113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,
112.87,111.84,112.75,113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,
111.84,112.75,113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,
112.75,113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,
113.72,116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,
116.94,116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,
116.95,118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,
118.9,116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,
116.79,111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,
111.69,111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,
111.25,110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,
110.53,111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,
111.59,117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,
117.94,119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,
119.11,118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,
118.56,118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,0,
118.16,123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,0,0,
123.86,125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,0,0,0,
125.67,121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,0,0,0,0,
121.5,123.26,125.59,127.03,0,0,0,0,0,0,0,0,0,0,0,0,
123.26,125.59,127.03,0,0,0,0,0,0,0,0,0,0,0,0,0,
125.59,127.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
