12060.2998,12066.2695,12180.1396,11969.6504,12057.79,12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,
12066.2695,12180.1396,11969.6504,12057.79,12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,
12180.1396,11969.6504,12057.79,12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,
11969.6504,12057.79,12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,
12057.79,12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,
12042.1201,11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,
11938.5703,12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,
12044.8701,12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,
12290.8096,12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,
12302.4805,12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,
12152.1699,12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,
12215.3301,11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,
11995.8799,11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,
11830.2803,11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,
11923.1699,12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,
12199.79,12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,
12251.3203,12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,
12581.3896,12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,
12519.8799,12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,0,
12562.6104,12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,0,0,
12741.4404,12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,0,0,0,
12567.1504,12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,
12729.2305,12767.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12767.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
